Job Id,Qualifications,Work Type,Company Size,Job Posting Date,Job Title,Benefits,skills,Company,Min salary,Max Salary,Min Experience,Max Experience
1780719518438854,B.Com,Intern,13694,2023-05-17,Operations Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Supply chain logistics and management Inventory control and procurement Supplier relationship management Data analysis and forecasting Risk assessment and mitigation,Citigroup,64,81,1,15
617278724821458,BA,Temporary,48834,2022-01-12,Chemical Engineer,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",Ford Motor Company,61,82,3,12
579780467575088,BA,Part-Time,133594,2022-06-02,Social Worker,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Child welfare policies and regulations Child protective services Child development Crisis intervention Case management Cultural competence Interviewing and assessment skills Court procedures Documentation Empathy Communication skills,Valero Energy,57,130,4,14
51428325546557,BBA,Temporary,90971,2022-04-06,Operations Manager,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Operations management Strategic planning and execution Budgeting and financial analysis Leadership and team management Process improvement and optimization,Sonic Automotive,55,101,5,13
1481195810763460,M.Tech,Temporary,89783,2021-11-07,Civil Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment",J.B. Hunt Transport Services,58,82,2,15
1055669826199511,B.Com,Contract,128884,2022-04-08,Software Engineer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)",Truist Financial,55,118,5,14
1021194328495620,M.Com,Intern,119884,2022-07-25,Legal Secretary,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Knowledge of court procedures Legal document management Attention to detail Computer literacy Organization skills,Thor Industries,58,112,5,12
66984752763616,PhD,Part-Time,42313,2022-12-12,Procurement Specialist,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Sourcing strategies Supplier evaluation Market research Cost analysis Contract negotiation,NRG Energy,63,94,3,10
2370523409338477,BCA,Temporary,45191,2022-11-08,Supply Chain Manager,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Supply chain management Inventory control Transportation logistics Vendor relations Team leadership and management,Norfolk Southern,63,98,4,9
68206249854154,M.Tech,Full-Time,100220,2021-12-10,Office Manager,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management,Reinsurance Group of America,58,128,0,10
2374570413993776,BBA,Temporary,55715,2021-11-23,Supply Chain Analyst,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Supply chain analysis Data analytics Inventory management Transportation planning Problem-solving,Deutsche Lufthansa AG,56,128,1,9
1602697691282378,B.Com,Full-Time,108369,2023-03-10,Database Administrator,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge",Sysco,64,101,4,14
1150434138134059,MCA,Part-Time,25454,2023-07-05,Accountant,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Forensic accounting Fraud detection Legal knowledge Investigative skills,KLA,57,81,0,12
1420540885333890,MBA,Contract,133922,2023-06-01,Financial Advisor,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Retirement planning Social security Investment products Tax planning Estate planning,Toll Brothers,60,81,0,10
283969235908903,B.Tech,Full-Time,64232,2023-03-29,UI Developer,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,Adobe,55,80,0,14
27143523555775,M.Com,Full-Time,98561,2022-07-12,Public Relations Specialist,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Brand management Public relations Brand storytelling Influencer marketing Media monitoring,Vistra,55,114,0,14
1517176462508081,B.Tech,Contract,117121,2022-04-12,Software Tester,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Performance testing methodologies Load testing tools (e.g., JMeter) Test script development Performance profiling and analysis Bottleneck identification",ARKO,59,82,2,14
2310793924962369,M.Com,Contract,114600,2022-03-17,Email Marketing Specialist,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Email marketing strategies Email marketing platforms (e.g., MailChimp, HubSpot) Audience segmentation A/B testing Campaign analytics Copywriting HTML/CSS for email Marketing automation Communication skills Data analysis Attention to detail",Chewy,58,116,1,10
1075802708922981,PhD,Intern,13821,2022-05-16,Interior Designer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Commercial interior design Workplace ergonomics Building codes and regulations knowledge Sustainable design principles AutoCAD and Revit proficiency,Tesla,65,80,2,15
1134941305293629,BBA,Part-Time,36201,2022-12-21,Environmental Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Environmental assessments Regulatory compliance Environmental impact analysis,Uber Technologies,56,84,0,12
1091470016564658,PhD,Intern,131428,2022-04-11,IT Support Specialist,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Technical troubleshooting Customer service and communication Ticketing system usage Basic IT knowledge Problem-solving and critical-thinking skills,UFP Industries,65,113,1,9
2151696867239519,B.Tech,Full-Time,16055,2023-03-28,Copywriter,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","SEO (Search Engine Optimization) Keyword research SEO-friendly content On-page optimization Meta tags SEO tools (e.g., SEMrush)",Lululemon athletica,64,80,2,12
2510338528593883,B.Com,Full-Time,124860,2023-06-02,Procurement Manager,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Supplier diversity programs Diversity and inclusion initiatives Supplier assessment and certification Data collection and reporting Vendor outreach and engagement Strategic planning Communication skills Relationship building Attention to diversity and inclusion principles,Best Buy,64,112,3,15
1962534252040352,BBA,Full-Time,56800,2023-08-26,Research Analyst,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Market research methodologies Data collection and analysis Consumer behavior analysis Competitor analysis Survey design and analysis Statistical analysis software (e.g., SPSS, SAS) Data visualization Trend analysis Report writing Communication skills Attention to detail",Halliburton,59,93,4,9
2158926680390747,PhD,Temporary,93138,2022-05-03,Administrative Assistant,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency",Wells Fargo,65,129,3,13
510926513327342,B.Tech,Temporary,75599,2023-04-21,HR Coordinator,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Recruitment process Candidate screening Applicant tracking systems Communication,KLA,60,93,4,8
1710471833654201,M.Tech,Full-Time,87786,2023-08-10,Structural Engineer,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Bridge design Civil engineering Structural analysis AutoCAD proficiency Project management,Aditya Birla Capital,61,107,2,13
2818528796513542,M.Tech,Part-Time,111680,2022-10-15,Network Security Specialist,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Security consulting Risk assessment Security audits Security policy development Penetration testing Client communication,Jabil,55,92,0,12
2195266707246586,BBA,Full-Time,69437,2022-05-05,Landscape Designer,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Landscape architecture Site planning Plant selection Environmental sustainability AutoCAD Project management,Keurig Dr Pepper,61,107,1,8
161109231502085,PhD,Contract,13752,2022-01-31,Civil Engineer,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment",Hindustan Unilever Limited (HUL),55,107,3,15
469889605856177,M.Com,Temporary,110680,2021-12-20,Software Tester,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",Paccar,57,96,0,8
